/train/B06___01_Romans______TAMDIPN1DA_chunk12.wav,298764,தமது நாமத்தின் நிமித்தம் விசுவாசத்திற்கு கீழ்ப்படிய பண்ணுவதற்காக எங்களுக்கு கிருபையையும் அப்போஸ்தல ஊழியத்தையும் கொடுத்திருக்கிறார்
/train/B06___02_Romans______TAMDIPN1DA_chunk11.wav,363884,சத்தியத்தையும் காட்டிய சட்ட உடையவனாகவும் நினைக்கிறாயே இப்படி இருக்க மற்றவர்களுக்கு போதிக்கிற நீர் உனக்கு நீயே போதிக்காமல் இருக்கலாமா
/train/B03___06_Luke________TAMDIPN1DA_chunk23.wav,201996,அதிகமாக இருக்கும் அவர்களுடைய முற்பிதாக்கள் தீர்க்கதரிசிகளுக்கு அப்படித்தான் செய்தார்கள்
/train/B23___01_1John_______TAMDIPN1DA_chunk17.wav,207436,அவருடைய குமாரனாகிய இயேசு கிறிஸ்துவின் இரத்தம் எல்லா பாவங்களையும் நீக்கி நம்மை சுத்திகரிக்கும்
/train/B04___01_John________TAMDIPN1DA_chunk8.wav,288620,எருசலேமிலிருந்து யூதர்கள் ஆசாரியர்களும் லேவியர் களையும் யோவான் இடத்தில் அனுப்பி நீர் யார் என்று கேட்டபொழுது
/train/B03___06_Luke________TAMDIPN1DA_chunk37.wav,322028,நல்ல மரமானது கெட்ட கனியை கொடுக்காது கெட்ட மரமானது நல்ல கனியை கொடுக்காது ஒவ்வொரு மரமும் அதன் கனியால் அறியப்படும்
/train/B04___21_John________TAMDIPN1DA_chunk8.wav,409932,அவர்கள் சாப்பிட்ட பின்பு இயேசு சீமோன் பேதுருவைப் பார்த்து யோனாவின் மகனாகிய சீமோனே இவர்களை விட நீ அதிகமாக என்மேல் அன்பாக இருக்கிறாயா என்ற
/train/B05___02_Acts________TAMDIPN1DA_chunk9.wav,362572,எல்லோரும் பிரமித்து சந்தேகப்பட்டு இது என்னவாய் முடியுமோ என்று ஒருவரோடு ஒருவர் சொல்லிக் கொண்டார்கள் மற்றவர்களோ இவர்கள் மதுபானம் அறிந்து இருக்கிறார்கள் என்று கேலி செய்தார்கள்
/train/B04___03_John________TAMDIPN1DA_chunk5.wav,432044,ஒளியானது உலகத்தில் வந்திருந்தும் மனிதர்களுடைய செயல்கள் தீமையாக இருந்தபடியினால் அவர்கள் ஒளியை விட இருளை விரும்புவதே அந்த தண்டனை தீர்ப்புக்கு காரணமாக இருக்கிறது
/train/B01___07_Matthew_____TAMDIPN1DA_chunk4.wav,420812,பரிசுத்தமான நாய்களுக்கு கொடுக்காதீர்கள் உங்களுடைய முத்துக்களையும் பன்றிகள் முன் போடாதீர்கள் போட்டால் தங்களுடைய கால்களால் அவைகளை மிதித்து திரும்பிக் கொண்டு உங்களை பிரித்து போட
/train/B04___09_John________TAMDIPN1DA_chunk13.wav,477676,அவர் தேவனிடத்திலிருந்து வராமல் இருந்தால் ஒன்றும் செய்ய மாட்டாரே என்றான் அவர்கள் அவனுக்கு மறுமொழியாக முழுவதும் பாவத்தில் பிறந்த நீ எங்களுக்கு போதிக்கிற என்று சொல்லி அவனை வெளியே தள்ளி விட்டார்கள்
/train/B03___11_Luke________TAMDIPN1DA_chunk13.wav,587660,மக்கள் கூட்டமாக கூடி வந்திருக்கிற பொழுது அவர் இந்த வம்சத்தார் பொல்லாதவர்கள் இருக்கிறார்கள் அடையாளத்தைத் தேடுகிறார்கள் ஆனாலும் யோனா தீர்க்கதரிசியின் அடையாளம் தவிர வேறு எந்த அடையாளமும் இவர்களுக்கு கொடுக்கப்படுவது இல்லை யோனா நிலவே பட்டணத்தை அவர்களுக்கு
/train/B01___06_Matthew_____TAMDIPN1DA_chunk5.wav,205900,அப்பொழுது மறைவிடத்தில் பார்க்கிற உன் பிதா தாமே உனக்கு வெளி அரங்கமாக பலன் அளி
/train/B05___19_Acts________TAMDIPN1DA_chunk7.wav,603052,தியானத்தின் கோயிலைப் போல வெள்ளியினால் சிறிய கோவில்களை செய்து தொழிலாளிகளுக்கு மிகுந்த ஆதாயம் வருவித்துக் கொண்டிருந்தான் இவர்களையும் இப்படிப்பட்ட தொழில் செய்கிற மற்ற வேலை ஆட்களையும் அவன் கூடி வரச் செய்து மக்களே இந்த தொழிலினால் நமக்கு நல்ல பிழைப்பு உண்டாயிருக்கிறது என்று அறிவீர்கள்
/train/B03___05_Luke________TAMDIPN1DA_chunk22.wav,534796,மணவாளன் தங்களோடு இருக்கும்போது மணவாளன் உடைய தோழர்களை நீங்கள் உபவாசிக்க சொல்ல முடியுமா மணவாளன் அவர்களை விட்டுப் போகும் நாட்கள் வரும் அந்த நாட்களிலே உபவாசித்து ஒரு உவமையையும் சொன்ன
/train/B06___03_Romans______TAMDIPN1DA_chunk5.wav,192108,தேவனுடைய வாக்கியங்கள் அவர்களிடத்தில் ஒப்புவிக்கப்பட்ட விசேஷித்த மேன்மையே
/train/B03___05_Luke________TAMDIPN1DA_chunk25.wav,311148,புதிய ஆடை பழைய ஆடைக்கு பொருத்தமாக இருக்காது ஒருவனும் புதிய திராட்சை ரசத்தை பழைய தோல் பைகளில் ஊற்றி வைக்க மாட்ட
/train/B06___01_Romans______TAMDIPN1DA_chunk18.wav,574348,சகோதரர்களை யூதர் அல்லாதவர்கள் ஆகிய மற்றவர்களுக்கு உள்ளே நான் அநேகரை இரட்சிப்புக்கு வழி நடத்தியது போல உங்களுக்குள்ளும் சிலரை இரட்சிப்புக்கு வழி நடத்துவதற்காக உங்களிடம் வருவதற்காக பலமுறை நான் யோசனையாக இருந்தேன்
/train/B03___01_Luke________TAMDIPN1DA_chunk20.wav,632524,இருவரும் முதிர் வயதானவர்கள் ஆகவும் இருந்தார்கள் அப்படி இருக்க அவன் தன் ஆசாரிய முறைமைகளின் படி தேவ சந்நிதியிலே ஆசாரிய ஊழியம் செய்து வருகிற காலத்தில் ஆசாரிய ஊழிய முறைகளின் படி அவன் தேவாலயத்திற்கு சென்று தூபம் காட்டுவதற்காக தேர்ந்தெடுக்கப்பட்ட
/train/B06___01_Romans______TAMDIPN1DA_chunk26.wav,317836,தேவனைக் குறித்து தெரிந்து கொள்வது அவர்களுக்குள்ளே வெளிப்பட்டு இருக்கிறது தேவனே அதை அவர்களுக்கு வெளிப்படுத்தி இருக்கிறார் எப்படி என்றால்
/train/B03___23_Luke________TAMDIPN1DA_chunk3.wav,245356,அப்பொழுது பிலாத்து பிரதான ஆசாரியர்களும் மக்களையும் பார்த்து இந்த மனிதனிடத்தில் நான் ஒரு குற்றத்தையும் காணவில்லை என்ற
/train/B05___17_Acts________TAMDIPN1DA_chunk4.wav,328364,அவர்களில் சிலரும் பக்தி உள்ள கிரேக்கர்களை அநேகரும் கணம் பெற்ற பெண்களில் அநேகரும் விசுவாசித்து பவுல் சீலா விடும் சேர்ந்து கொண்டார்கள்
/train/B04___03_John________TAMDIPN1DA_chunk7.wav,325484,சத்தியத்தின் படி செய்கிறவனே தன் செய்கைகள் தேவனுக்கு உள்ளாக செய்யப்படுகிறது என்று வெளிப்படும் படிக்கு ஒளியின் இடத்தில் வருகிறான் என்றார்
/train/B01___20_Matthew_____TAMDIPN1DA_chunk7.wav,293548,5:00 மணி அளவிலும் அவன் போய் சும்மா நிற்கிற வேறு சிலரை பார்த்து நீங்கள் பகல் முழுவதும் இங்கே சும்மா நிற்கிறது என்ன என்று கேட்ட
/train/B01___26_Matthew_____TAMDIPN1DA_chunk9.wav,448044,புளிப்பில்லாத அப்ப பண்டிகையின் முதல் நாளிலே சீடர்கள் இயேசுவின் இடத்தில் வந்து பஸ்காவை புசிப்பதற்கு நாங்கள் எங்கே உனக்கு ஆயத்தம் செய்ய விருப்பமாக இருக்கிறீர் என்று கேட்டார்கள் அதற்கு அவர் நீங்கள்
/train/B01___07_Matthew_____TAMDIPN1DA_chunk10.wav,247916,அழிவுக்கு போகிற வாசல் அகலமும் வலி விசாலமாக இருக்கிறது அதன் வழியாக பிரவேசிக்கிறார் அநே
/train/B04___12_John________TAMDIPN1DA_chunk7.wav,486604,பண்டிகையில் ஆராதனை செய்ய வந்தவர்களில் கிரேக்கர்கள் சிலர் இருந்தனர் அவர்கள் கலிலேயா நாட்டு பெத்சாயிதா ஊரானாகிய பிலிப்பு என்னிடத்தில் வந்து ஐயா இயேசுவை பார்க்க விரும்புகிறோம் என்று அவனைக் கேட்டுக் கொண்டார்கள்
/train/B04___13_John________TAMDIPN1DA_chunk7.wav,298956,பேதுரு அவரைப் பார்த்து ஆண்டவரே நான் இப்பொழுது உமக்கு பின்னே ஏன் வரக்கூடாது உனக்காக என் ஜீவனையும் கொடுப்பேன் என்ற
/train/B02___08_Mark________TAMDIPN1DA_chunk6.wav,441452,சில சிறிய மீன்களும் அவர்களிடம் இருந்தது அவர் அவைகளையும் ஆசிர்வதித்து அவர்களுக்கு பரிமாறச் சொன்னார் அவர்கள் சாப்பிட்டு திருப்தி ஆனார்கள் மீதியான அப்பங்களை ஏழு கூடை நிறைய எடுத்தார்கள்
/train/B01___06_Matthew_____TAMDIPN1DA_chunk4.wav,307052,நீயோ தர்மம் செய்யும்போது உன் தர்மம் மறைமுகமாக இருப்பதற்கு உன் வலதுகை செய்கிறதை உன் இடதுகை அறியாது இருக்கக் கடவது
/train/B03___04_Luke________TAMDIPN1DA_chunk2.wav,528652,இயேசு பரிசுத்த ஆவியானவரே நிறைந்தவராக யோர்தானை விட்டு திரும்பி பரிசுத்த ஆவியானவரால் வனாந்திர கொண்டு போகப்பட்டு 40 நாட்கள் சாத்தானால் சோதிக்கப்பட்டார் அந்த நாட்களில் அவர் ஒன்றும் சாப்பிடாமல் இருந்த
/train/B03___04_Luke________TAMDIPN1DA_chunk6.wav,336428,பின்பு ஏசு பரிசுத்த ஆவி ஆண்டவருடைய பலத்தினால் கலிலேயாவுக்கு திரும்பிப் போனார் அவரைப் பற்றிய செய்தி சுற்றிலும் இருக்கிற தேசங்கள் எல்லாம் பரவியது
/train/B06___01_Romans______TAMDIPN1DA_chunk29.wav,415628,அவரை தேவன் என்று மகிமைப் படுத்தாம நன்றி சொல்லாமலும் இருந்து தங்களுடைய சிந்தனைகளினால் வீணர் ஆனார்கள் உணர்ச்சி இல்லாத அவர்களுடைய இருதயம் இருள் அடைந்தது
/train/B03___16_Luke________TAMDIPN1DA_chunk6.wav,594508,பின்பு அவன் வேறு ஒருவனை நோக்கி நீ பட்ட கடன் எவ்வளவு என்றான் அவன் 100 மூட்டை கோதுமை என்றான் அப்பொழுது அவன் நீ உன் சீட்டை வாங்கி என்பது என்று எழுது என்றான் அநீதி உள்ள அந்த நிர்வாகி புத்தியாக செய்தான் என்று எஜமான் பார்த்து அவனை மெச்சிக் கொண்டான்
/train/B03___19_Luke________TAMDIPN1DA_chunk4.wav,489196,அவர்கள் இவைகளைக் கேட்டுக் கொண்டிருக்கும் போது அவர் எருசலேமுக்கு அருகில் இருந்த படியினால் தேவனுடைய ராஜ்ஜியம் சீக்கிரமாக வெளிப்படும் என்று அவர்கள் நினைத்த படியினாலே அவர் ஒரு உவமையைச் சொன்னார் பிரபுவாகிய ஒருவன்
/train/B01___26_Matthew_____TAMDIPN1DA_chunk24.wav,570348,சபிக்கவும் சத்தியம் செய்யவும் தொடங்கினான் உடனே சேவல் கூவியது அப்பொழுது பேதுரு சேவல் கூவுகிற அதற்கு முன்னே நீ என்னை மூன்று முறை மறுதலிப்பாய் என்று இயேசு தன்னிடத்தில் சொன்ன வார்த்தையை நினைத்துக் கொண்டு வெளியே போய் மனம் கசந்த அழுதான்
/train/B04___19_John________TAMDIPN1DA_chunk6.wav,426188,இயேசு மறுமொழியாக பரத்திலிருந்து உமக்கு கொடுக்கப்படாமல் இருந்தால் என்மேல் உமக்கு ஒரு அதிகாரம் இருக்காது ஆகவே என்னை உம்மிடம் ஒப்புக் கொடுத்தவனுக்கு அதிக பாவம் உண்டு என்ற
/train/B02___05_Mark________TAMDIPN1DA_chunk2.wav,172140,பின்பு அவர்கள் கடலுக்கு அக்கறையில் உள்ள கதறினர் உடைய நாட்டிற்கு வந்தார்கள்
/train/B03___04_Luke________TAMDIPN1DA_chunk14.wav,317452,பின்பு அவர் ஜெப ஆலயத்தை விட்டு புறப்பட்டு சீமோன் வீட்டிற்கு போனார் அங்கு சீமானுடைய மாமியார் கடும் ஜுரம் படுத்திருந்த
/train/B23___01_1John_______TAMDIPN1DA_chunk16.wav,236300,அவர் ஒளியில் இருக்கிறது போல நாமும் ஒளியிலே நடந்தால் ஒருவரோடு ஒருவர் ஐக்கியம் உள்ளவர்களாக இருப்போம்
/train/B05___25_Acts________TAMDIPN1DA_chunk3.wav,414764,மூன்று நாட்கள் ஆன பின்பு சிசேரியன் இருந்து எருசலேமுக்கு போனான் அப்பொழுது பிரதான ஆசாரியனும் யூதர்களில் முதன்மையானவர்கள் அவனிடத்தில் வந்து பவுலுக்கு விரோதமாக முறையீடு செய்து
/train/B03___01_Luke________TAMDIPN1DA_chunk21.wav,521004,தூபம் காட்டுகிற நேரத்தில் மக்கள் எல்லோரும் கூட்டமாக வெளியிலே ஜெபம் பண்ணிக்கொண்டு இருந்தார்கள் அப்பொழுது கர்த்தருடைய தூதன் ஒருவன் தூப பீடத்தின் வலது பக்கத்தில் நின்று அவனுக்கு தரிசனம் ஆனான் சகரியா அவனைப் பார்த்து
/train/B03___05_Luke________TAMDIPN1DA_chunk2.wav,173676,பின்பு அவர் என்னை சேர்த்து கடலின் அருகே நின்றபோது மக்கள் கூட்ட
/train/B04___07_John________TAMDIPN1DA_chunk10.wav,410572,பின்பு அந்தக் காவலர்கள் பிரதான ஆசாரியர்கள் இடத்திற்கும் பரிசேயர்கள் இடத்திற்கும் திரும்பி வந்தார்கள் இவர்கள் அவர்களைப் பார்த்து நீங்கள் அவனை ஏன் அழைத்து வரவில்லை என்று கேட்டார்கள்
/train/B03___01_Luke________TAMDIPN1DA_chunk5.wav,361548,ஆரம்ப முதல் கண்கூடாக பார்த்து வசனத்தை போதித்தவர்கள் எங்களுக்கு ஒப்புவித்த படியே அவைகளை குறித்து சரித்திரம் எழுத அநேகம் பேர் முயற்சித்தன
/train/B04___18_John________TAMDIPN1DA_chunk9.wav,377740,குளிர்காலமாக இருந்ததினால் அதிகாரிகளும் தகவல்களும் நின்று குளிர் காய்ந்து கொண்டிருந்தார்கள் அவர்களோடு பேதுருவும் நின்று குளிர் காய்ந்து கொண்டிருந்த
/train/B03___07_Luke________TAMDIPN1DA_chunk2.wav,486796,இயேசு தம்முடைய வார்த்தைகளை எல்லாம் மக்கள் கேட்கும்படி சொல்லி முடித்த பின்பு கப்பர் நகும போனார் அங்கே 100 பேர் கொண்ட படைப்பிரிவின் அதிபதி ஒருவனுக்கு பிரியமான வேலைக்காரன் வியாதியால் மரண வேதனைப்பட்டான்
/train/B07___13_1CorinthiansTAMDIPN1DA_chunk6.wav,435724,இப்பொழுது நான் குறைந்த அறிவுள்ளவன் அப்பொழுது நான் அறியப்பட்டு இருக்கிற படியே அறிந்து கொள்ளுவேன் இப்பொழுது விசுவாசம் நம்பிக்கை அன்பு இம்மூன்றும் நிலைத்திருக்கிறது இவைகளில் அன்பே பெரியது
/train/B01___02_Matthew_____TAMDIPN1DA_chunk2.wav,533836,ஏரோது ராஜாவின் நாட்களில் யூதேயாவிலுள்ள பெத்லகேமில் இயேசு பிறந்த பொழுது கிழக்கிலிருந்து சாஸ்திரிகள் எருசலேமுக்கு வந்து யூதர்களுக்கு ராஜாவாக பிறந்து இருக்கிறவர் எங்கே கிழக்கிலே அவருடைய நட்சத்திரத்தைக் கண்டு அவரை தொழுது கொள்ள வந்தோம் என்றார்கள்
/train/B05___21_Acts________TAMDIPN1DA_chunk17.wav,365164,அவர்களிடத்தில் விடைபெற்றுக் கொண்ட பின்பு நாங்கள் கப்பல் ஏறினோம் அவர்கள் தங்களுடைய வீடுகளுக்கு திரும்பிப் போனார்கள் நாங்கள் கப்பல் பயணத்தை முடித்து தீர்வு பட்டணத்தை விட்டு
/train/B04___17_John________TAMDIPN1DA_chunk3.wav,535820,பிதாவே வேலை வந்தது நீர் உம்முடைய குமாரிடம் ஒப்படைக்கப்பட்ட அனைவருக்கும் அவர் நித்திய ஜீவனைக் கொடுக்கும்படி மாம்சமான யாவர் மேலும் நீர் அவருக்கு அதிகாரம் கொடுத்தபடியே உம்முடைய குமாரன் உம்மை மகிமைப் படுத்தும் படி
/train/B01___24_Matthew_____TAMDIPN1DA_chunk10.wav,394924,இவைகளை எல்லாம் நீங்கள் பார்க்கும் பொழுது அவர் நெருக்கமாக வாசலின் அருகே வந்திருக்கிறார் என்று தெரிந்து கொள்ளுங்கள் இவைகள் எல்லாம் சம்பவிக்கும் முன்னே இந்த சந்ததி ஒளிந்து போகா
/train/B01___07_Matthew_____TAMDIPN1DA_chunk11.wav,243212,ஜீவனுக்குப் போகிற வாசல் உருகின வழி நெருக்கமாக இருக்கிறது அதை கண்டுபிடிப்பவர்கள் சில
/train/B06___01_Romans______TAMDIPN1DA_chunk16.wav,539628,நீங்கள் உறுதிப்படுத்த படுவதற்காக ஆவிக்குரிய சில வரங்களை உங்களுக்கு கொடுப்பதற்காகவும் உங்களுக்குள்ளும் எனக்குள்ளும் உள்ள விசுவாசத்தினால் உங்களோடு நானும் ஆறுதல் அடைவதற்கும் உங்களை பார்க்க ஆவலாக இருக்கிறதாலே
/train/B04___08_John________TAMDIPN1DA_chunk2.wav,299628,மறுநாள் காலையில் அவர் திரும்பி தேவாலயத்திற்கு வந்தபோது மக்கள் எல்லோரும் அவரிடத்தில் வந்தார்கள் அவர் உட்கார்ந்து அவர்களுக்கு உபதேசம் செய்தார்
/train/B02___10_Mark________TAMDIPN1DA_chunk3.wav,489068,வேறொரு பெண்ணை திருமணம் செய்தால் அவன் அவளுக்கு விரோதமாக விபச்சாரம் செய்கிறவன் ஆக இருப்பான் மனைவியும் தன் கணவனை விவாகரத்து செய்துவிட்டு வேறு ஒருவனை திருமணம் செய்தால் விபச்சாரம் செய்கிறார்கள் என்ற
/train/B06___01_Romans______TAMDIPN1DA_chunk34.wav,207180,தேவனை தெரிந்துகொள்ளும் அறிவைப் பற்றிக் கொண்டிருக்க அவர்களுக்கு மனமில்லாமல் இருந்தத
/train/B02___14_Mark________TAMDIPN1DA_chunk2.wav,197036,இரண்டு நாட்களுக்குப் பின்பு புளிப்பில்லாத அப்பம் சாப்பிடுகிற பஸ்கா பண்டிகை வந்தது
/train/B03___11_Luke________TAMDIPN1DA_chunk7.wav,163372,பின்பு இயேசு ஊமையாக இருந்தவன் இடத்தில் இருந்த ஒரு பிசாசை துரத்தின
/train/B05___22_Acts________TAMDIPN1DA_chunk6.wav,242828,அதற்கு அவர் நீ போ நான் உன்னை தொலைவில் உள்ள யூதர் அல்லாதவர் இடத்தில் அனுப்புவேன் என்று சொன்னார் என்ற
/train/B05___22_Acts________TAMDIPN1DA_chunk11.wav,441644,நிச்சயமாக அறிய விரும்பி அவன் அடுத்த நாளிலே அவனை விடுவித்து பிரதான ஆசாரியர்களும் ஆலோசனை சங்கத்தினர் அனைவரையும் கூடி வரும்படி ஆணையிட்டு அவனை அழைத்துக்கொண்டு போய் அவர்களுக்கு முன்பாக நிறுத்தினான்
/train/B03___15_Luke________TAMDIPN1DA_chunk11.wav,523308,காணாமல் போன வெள்ளிக் காசை கண்டுபிடித்தேன் என்னோடு கூட மகிழ்ச்சியாக இருங்கள் என்பதால் அல்லவா அதுபோல மனம் திரும்புகிற ஒரே பாதையின் நிமித்தம் தேவனுடைய தூதர்களுக்கு முன்பாக மகிழ்ச்சி உண்டாயிருக்கிறது என்று உங்களுக்குச் சொல்லுகிறேன் என்றார்
/train/B05___13_Acts________TAMDIPN1DA_chunk2.wav,178508,அந்தியோகியா பட்டணத்தில் உள்ள சபையிலே வர்ண பாபும் நீகர் எனப்பட்ட சிபியோ
/train/B01___27_Matthew_____TAMDIPN1DA_chunk9.wav,299628,அப்பொழுது அவன் பரப ஆசைகளுக்கு விடுதலையாக்கி இயேசுவையும் சாட்டையால் அடித்து சிலுவையில் வரைவதற்கு ஒப்புக் கொடு
/train/B03___24_Luke________TAMDIPN1DA_chunk12.wav,231980,பின்பு அவர் பெத்தானியா வரைக்கும் அவர்களை அழைத்துக் கொண்டு போய் தம்முடைய கரங்களை உயர்த்தி அவர்களை ஆசிர்வதித்த
/train/B04___21_John________TAMDIPN1DA_chunk16.wav,367244,இயேசு செய்த வேறு அநேக காரியங்களும் உண்டு அவைகளை ஒவ்வொன்றாக எழுதினால் எழுதப்படும் புத்தகங்கள் உலகம் கொள்ளாது என்று நினைக்கிறேன் ஆமென்
/train/B05___28_Acts________TAMDIPN1DA_chunk5.wav,175052,உப்பிலிய என்னும் பெயர் கொண்ட அவனுடைய நிலங்கள் அந்த இடத்திற்கு அருகில் இருந்தது
/train/B04___17_John________TAMDIPN1DA_chunk4.wav,331852,நீர் உன்னுடைய குமாரனை மகிமைப்படுத்தும் ஒன்றான உண்மை தேவனாகிய உண்மையும் நீர் அனுப்பியவர் ஆகிய இயேசு கிறிஸ்துவையும் அறிவதே நித்திய ஜீ
/train/B04___18_John________TAMDIPN1DA_chunk4.wav,311372,அப்பொழுது இயேசு பேதுருவை பார்த்து உன் வாளை உரையிலே போடு பிதா எனக்கு கொடுத்த பாத்திரத்தில் நான் குடிக்காது இருப்பேனோ என்ற
/train/B03___05_Luke________TAMDIPN1DA_chunk6.wav,357484,கூட்டாளிகள் வந்து தங்களுக்கு உதவி செய்ய வேண்டும் என்று அவர்களுக்கு சைகை காட்டினார்கள் அவர்கள் வந்து இரண்டு படகுகளும் அமிழ்து போகும் அளவிற்கு நிரப்பினார்கள்
/train/B05___14_Acts________TAMDIPN1DA_chunk13.wav,198796,கடந்த காலங்களில் அவர் எல்லா மக்களையும் தங்கள் தங்கள் வழிகளிலே நடக்க வைத்திருந்த
/train/B03___06_Luke________TAMDIPN1DA_chunk39.wav,602092,நெருஞ்சி செடியில் திராட்சை பழங்களை பறிக்கிறது இல்லை நல்ல மனிதன் தன் இருதயமாக நல்ல பொக்கிஷத்திலிருந்து நல்லதை எடுத்துக் காட்டுகிறான் பொல்லாத மனிதன் தன் இருதயம் ஆகிய பொல்லாத பொக்கிஷத்தில் இருந்து பொல்லாதது எடுத்துக் காட்டுகிறான் இருதயத்தின் நிறைவினால் அவனவனுடைய வாய் பேசும்
/train/B03___17_Luke________TAMDIPN1DA_chunk12.wav,456748,நோவாவின் நாட்களில் நடந்தது போல மனித குமாரனுடைய நாட்களிலும் நடக்கும் நோவா பேழைக்குள் பிரவேசித்த நாள் வரை மக்கள் புசித்துக் குடித்தார்கள் பெண் எடுத்தும் பெண் கொடுத்தும் இருந்தார்கள் பெருவெள்ளம் வந்து
/train/B06___01_Romans______TAMDIPN1DA_chunk14.wav,380652,உங்களுடைய விசுவாசம் உலகமெங்கும் பிரசித்தமான படியினாலே முதலாவது நான் உங்கள் எல்லோருக்காகவும் இயேசு கிறிஸ்து மூலமாக என் தேவனுக்கு நன்றி செலுத்துகிறேன்
/train/B02___09_Mark________TAMDIPN1DA_chunk1.wav,391372,இயேசு அவர்களைப் பார்த்து இங்கே நிற்கிறேன் சிலர் தேவனுடைய ராஜ்ஜியம் பலத்தோடு வருவதை பார்ப்பதற்கு முன்பு மரிப்பதில்லை என்று உண்மையாகவே உங்களுக்குச் சொல்லுகிறேன் என்றார்
/train/B03___12_Luke________TAMDIPN1DA_chunk15.wav,284812,பின்பு அவர் மக்களை நோக்கி மேற்கே மேகம் எழும்புகிறது நீங்கள் காணும்போது மழை வரும் என்று சொல்லுகிறீர்கள் அப்படியே நடக்கும்
